02-2023
-19,87;BYN;10.03.2022
-36,83;BYN;10.03.2022
-59,22;BYN;10.03.2022
-36,77;BYN;09.03.2022
-5,60;BYN;09.03.2022
-5,40;BYN;09.03.2022
-83,80;BYN;09.03.2022
-30,00;BYN;09.03.2022
-44,56;BYN;04.03.2022
-115,95;BYN;04.03.2022
-17,62;BYN;03.03.2022
-144,13;BYN;03.03.2022
-123,50;BYN;02.03.2022
-5,70;BYN;02.03.2022
-1245,56;BYN;02.03.2022
-385,00;BYN;02.03.2022
-34,69;BYN;02.03.2022
-7,60;BYN;02.03.2022
-42,24;BYN;01.03.2022
-11,78;BYN;01.03.2022
-28,90;BYN;01.03.2022
02-2022
-50,08;BYN;28.02.2022
-20,80;BYN;28.02.2022
-5,49;BYN;28.02.2022
-39,68;BYN;28.02.2022
-214,05;BYN;28.02.2022
-19,07;BYN;28.02.2022
0,01;BYN;28.02.2022
-35,00;BYN;28.02.2022
-37,22;BYN;28.02.2022
-19,79;BYN;28.02.2022
6517,86;BYN;25.02.2022
-38,10;BYN;25.02.2022
-43,59;BYN;25.02.2022
-5,19;BYN;24.02.2022
-44,91;BYN;24.02.2022
-35,20;BYN;24.02.2022
-40,98;BYN;23.02.2022
-4,60;BYN;23.02.2022
-5,80;BYN;23.02.2022
-7,98;BYN;23.02.2022
-122,19;BYN;23.02.2022
-2,62;BYN;23.02.2022
-0,30;BYN;23.02.2022
-30,09;BYN;23.02.2022
-10,05;BYN;21.02.2022
-32,32;BYN;21.02.2022
-41,10;BYN;21.02.2022
-25,29;BYN;21.02.2022
-13,55;BYN;21.02.2022
-15,49;BYN;21.02.2022
570,00;BYN;21.02.2022
-25,00;BYN;21.02.2022
-40,53;BYN;21.02.2022
-45,08;BYN;18.02.2022
-0,13;BYN;18.02.2022
-23,58;BYN;18.02.2022
-21,46;BYN;17.02.2022
-1536,00;BYN;17.02.2022
-41,30;BYN;17.02.2022
-0,27;BYN;16.02.2022
-41,06;BYN;16.02.2022
-22,61;BYN;15.02.2022
-87,54;BYN;14.02.2022
-8,10;BYN;14.02.2022
-68,30;BYN;14.02.2022
-4,90;BYN;14.02.2022
-33,48;BYN;14.02.2022
-10,67;BYN;14.02.2022
-22,40;BYN;14.02.2022
-11,66;BYN;14.02.2022
-50,55;BYN;14.02.2022
-42,34;BYN;14.02.2022
-36,72;BYN;14.02.2022
-37,22;BYN;14.02.2022
-37,80;BYN;11.02.2022
75,00;BYN;11.02.2022
-42,90;BYN;11.02.2022
